trans_id,lang,translation,category,station_sid,course_sid
沼田高校,ja,沼田高校,stop_name,c88b5bfd-042e-4d82-9dc0-cc9c21c80867,
沼田高校,ja-Hrkt,ぬまたこうこう,stop_name,c88b5bfd-042e-4d82-9dc0-cc9c21c80867,
倉橋本浦,ja,倉橋本浦,stop_name,70497909-891d-4122-b5d9-e367020c600d,
倉橋本浦,ja-Hrkt,くらはしほんうら,stop_name,70497909-891d-4122-b5d9-e367020c600d,
井口一丁目,ja,井口一丁目,stop_name,db12bf2d-8119-43a2-9e9b-bd53cf84bc45,
井口一丁目,ja-Hrkt,いのくちいっちょうめ,stop_name,db12bf2d-8119-43a2-9e9b-bd53cf84bc45,
阿賀駅前,ja,阿賀駅前,stop_name,d5e3b37c-240e-4f0c-9ca0-d62a820690f0,
阿賀駅前,ja-Hrkt,あがえきまえ,stop_name,d5e3b37c-240e-4f0c-9ca0-d62a820690f0,
本町五丁目,ja,本町五丁目,stop_name,4767a681-32d6-4f3f-abbd-3d813f2d252e,
本町五丁目,ja-Hrkt,ほんまちごちょうめ,stop_name,4767a681-32d6-4f3f-abbd-3d813f2d252e,
魚切ダム,ja,魚切ダム,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
魚切ダム,ja-Hrkt,うおきりだむ,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
魚切ダム,en,Uokiri Dam,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
魚切ダム,ko,우오키리 댐,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
魚切ダム,zh-ch,鱼切水坝,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
魚切ダム,zh-tw,魚切水壩,stop_name,cf555fa8-f2eb-4340-a0ca-21d53ec37f08,
府中郵便局前,ja,府中郵便局前,stop_name,3c43f5b9-1efd-4e3e-81c8-1c2f4c72d78a,
府中郵便局前,ja-Hrkt,ふちゅうゆうびんきょく,stop_name,3c43f5b9-1efd-4e3e-81c8-1c2f4c72d78a,
浜田三丁目,ja,浜田三丁目,stop_name,6a9e2679-d376-4c18-97de-c940b464a8ae,
浜田三丁目,ja-Hrkt,はまださんちょうめ,stop_name,6a9e2679-d376-4c18-97de-c940b464a8ae,
府中ニュータウン下,ja,府中ニュータウン下,stop_name,b6c597b8-5225-40d8-8c32-c7263b49efad,
府中ニュータウン下,ja-Hrkt,ふちゅうにゅーたうんしも,stop_name,b6c597b8-5225-40d8-8c32-c7263b49efad,
井口台小学校前,ja,井口台小学校前,stop_name,c78eb5ac-c31d-4b10-93eb-de6731875d29,
井口台小学校前,ja-Hrkt,いのくちだいしょうがっこうまえ,stop_name,c78eb5ac-c31d-4b10-93eb-de6731875d29,
入川,ja,入川,stop_name,46daa725-bae4-4319-a68e-91f4714d27ad,
入川,ja-Hrkt,いりかわ,stop_name,46daa725-bae4-4319-a68e-91f4714d27ad,
大学病院南門,ja,大学病院南門,stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
大学病院南門,ja-Hrkt,だいがくびょういんみなみもん,stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
大学病院南門,en,Daigaku Byoin-minamimon (Univ. Hospital South Gate),stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
大学病院南門,ko,대학병원 미나미몬,stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
大学病院南門,zh-ch,大学医院南门,stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
大学病院南門,zh-tw,大學醫院南門,stop_name,ddce60ee-1514-4a03-9968-ada1772bfe19,
半坂,ja,半坂,stop_name,ef84067e-f2fd-4466-82aa-af6ac9ad609d,
半坂,ja-Hrkt,はんさか,stop_name,ef84067e-f2fd-4466-82aa-af6ac9ad609d,
小浜,en,Kohama,stop_name,b8f4527c-facb-4861-8e1a-462e4ef3708c,
小浜,ko,고하마,stop_name,b8f4527c-facb-4861-8e1a-462e4ef3708c,
小浜,zh-ch,小滨,stop_name,b8f4527c-facb-4861-8e1a-462e4ef3708c,
小浜,zh-tw,小濱,stop_name,b8f4527c-facb-4861-8e1a-462e4ef3708c,
上烏帽子,ja,上烏帽子,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
上烏帽子,ja-Hrkt,かみえぼし,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
上殿長田,ja,上殿長田,stop_name,d79fde9f-43c3-49d9-bf5d-0a530d85b648,
上殿長田,ja-Hrkt,かみとのながた,stop_name,d79fde9f-43c3-49d9-bf5d-0a530d85b648,
杉の迫,ja,杉の迫,stop_name,881ebfcf-6473-41eb-9510-1309f32b5caf,
杉の迫,ja-Hrkt,すぎのさこ,stop_name,881ebfcf-6473-41eb-9510-1309f32b5caf,
福王寺口,ja,福王寺口,stop_name,76649d0a-9acf-4167-8740-4503fb8c8139,
福王寺口,ja-Hrkt,ふくおうじぐち,stop_name,76649d0a-9acf-4167-8740-4503fb8c8139,
合同庁舎入口,en,Godochosha-iriguchi (Joint Government Building Entrance),stop_name,4de5a048-48a7-4df4-a42c-b7c82d05b8a0,
合同庁舎入口,ko,합동청사,stop_name,4de5a048-48a7-4df4-a42c-b7c82d05b8a0,
合同庁舎入口,zh-ch,合同政府办公楼入口,stop_name,4de5a048-48a7-4df4-a42c-b7c82d05b8a0,
合同庁舎入口,zh-tw,合同政府辦公樓入口,stop_name,4de5a048-48a7-4df4-a42c-b7c82d05b8a0,
団地西入口,ja,団地西入口,stop_name,95fc84c9-0e28-411b-8c84-d5e1d7ed1b99,
団地西入口,ja-Hrkt,だんちにしいりぐち,stop_name,95fc84c9-0e28-411b-8c84-d5e1d7ed1b99,
江波栄町,en,Eba Sakaemachi,stop_name,4fb594aa-2ccb-420f-8183-ab9d9ff75eef,
江波栄町,ko,에바 사카에마치,stop_name,4fb594aa-2ccb-420f-8183-ab9d9ff75eef,
江波栄町,zh-ch,江波荣町,stop_name,4fb594aa-2ccb-420f-8183-ab9d9ff75eef,
江波栄町,zh-tw,江波榮町,stop_name,4fb594aa-2ccb-420f-8183-ab9d9ff75eef,
五日市中央公民館,en,Itsukaichi-chuo Kominkan (Itsukaichi Chuo Community Center),stop_name,64bbcb63-9a20-48cc-ba8c-d69b67e34458,
五日市中央公民館,ko,이쓰카이치 추오 공민관,stop_name,64bbcb63-9a20-48cc-ba8c-d69b67e34458,
五日市中央公民館,zh-ch,五日市中央公民馆,stop_name,64bbcb63-9a20-48cc-ba8c-d69b67e34458,
五日市中央公民館,zh-tw,五日市中央公民館,stop_name,64bbcb63-9a20-48cc-ba8c-d69b67e34458,
森城団地入口,ja,森城団地入口,stop_name,453ed10a-93c0-47e4-b7ba-766801a2c032,
森城団地入口,ja-Hrkt,もりじょうだんちいりぐち,stop_name,453ed10a-93c0-47e4-b7ba-766801a2c032,
上烏帽子,en,Kami-eboshi,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
上烏帽子,ko,가미에보시,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
上烏帽子,zh-ch,上乌帽子,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
上烏帽子,zh-tw,上烏帽子,stop_name,e50df6cf-fdbe-4877-a4ef-1efa5be917fc,
新町下,ja,新町下,stop_name,f878bf1e-74e8-46c1-b5fa-28b942983adb,
新町下,ja-Hrkt,しんまちしも,stop_name,f878bf1e-74e8-46c1-b5fa-28b942983adb,
新宮苑,ja,新宮苑,stop_name,fb90ddbe-304f-42c9-b6cc-2fbd047319a4,
新宮苑,ja-Hrkt,しんぐうえん,stop_name,fb90ddbe-304f-42c9-b6cc-2fbd047319a4,
北大新開,ja,北大新開,stop_name,42f5d144-21e9-4a5c-a0a6-cce3f3666b90,
北大新開,ja-Hrkt,きたおおしんがい,stop_name,42f5d144-21e9-4a5c-a0a6-cce3f3666b90,
押込口,ja,押込口,stop_name,52d41a53-022d-4b65-869b-c6df99901e58,
押込口,ja-Hrkt,おしごめぐち,stop_name,52d41a53-022d-4b65-869b-c6df99901e58,
田方,ja,田方,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
田方,ja-Hrkt,たがた,stop_name,7b88415e-7d1f-4177-8d7f-316438c1194e,
検察庁前,ja,検察庁前,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
検察庁前,ja-Hrkt,けんさつちょうまえ,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
検察庁前,en,Kensatsucho-mae,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
検察庁前,ko,겐사쓰초 마에,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
検察庁前,zh-ch,检察厅前,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
検察庁前,zh-tw,檢察廳前,stop_name,35cfe751-41d5-4e86-9262-baaa15e36e7b,
程原,ja,程原,stop_name,8c26ceca-8800-4067-bf7d-68b0394f1355,
程原,ja-Hrkt,ほどはら,stop_name,8c26ceca-8800-4067-bf7d-68b0394f1355,
東雲,ja,東雲,stop_name,00218f57-ca0f-4d82-abf8-b25a81ea72e2,
東雲,ja-Hrkt,しののめ,stop_name,00218f57-ca0f-4d82-abf8-b25a81ea72e2,
平谷説教場前,ja,平谷説教場前,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
平谷説教場前,ja-Hrkt,ひらだにせっきょうじょうまえ,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
平谷説教場前,en,Hiradani Sekkyojo-mae,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
平谷説教場前,ko,히라다니 셋쿄조 마에,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
平谷説教場前,zh-ch,平谷说教场前,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
平谷説教場前,zh-tw,平谷說教場前,stop_name,a7d06ff7-a2bf-46c7-bb53-ea4f5f6d6d65,
大津江橋,ja,大津江橋,stop_name,117f1343-90d8-45d7-accc-cede77c8f5c6,
大津江橋,ja-Hrkt,おおつえばし,stop_name,117f1343-90d8-45d7-accc-cede77c8f5c6,
大須三丁目,ja,大須三丁目,stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
大須三丁目,ja-Hrkt,おおすさんちょうめ,stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
大須三丁目,en,Osu-sanchome (Osu 3),stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
大須三丁目,ko,오스 3초메,stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
大須三丁目,zh-ch,大须三丁目,stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
大須三丁目,zh-tw,大須三丁目,stop_name,4620efb8-1510-4a9f-9def-e32e0145d633,
浜田一丁目,ja,浜田一丁目,stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
浜田一丁目,ja-Hrkt,はまだいっちょうめ,stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
浜田一丁目,en,Hamada-itchome (Hamada 1),stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
浜田一丁目,ko,하마다 1초메,stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
浜田一丁目,zh-ch,滨田一丁目,stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
浜田一丁目,zh-tw,濱田一丁目,stop_name,d2422ce2-a393-43c6-bef2-b42d43779ebe,
安芸南高校北,ja,安芸南高校北,stop_name,3778e9cc-3956-4266-9d6e-246989728739,
安芸南高校北,ja-Hrkt,あきみなみこうこうきた,stop_name,3778e9cc-3956-4266-9d6e-246989728739,
安芸南高校北,en,Aki-minami Koko-kita (Aki-minami High School North),stop_name,3778e9cc-3956-4266-9d6e-246989728739,
安芸南高校北,ko,아키 미나미 고등학교,stop_name,3778e9cc-3956-4266-9d6e-246989728739,
安芸南高校北,zh-ch,安艺南高中北,stop_name,3778e9cc-3956-4266-9d6e-246989728739,
安芸南高校北,zh-tw,安藝南高中北,stop_name,3778e9cc-3956-4266-9d6e-246989728739,
公園北,ja,公園北,stop_name,406a0604-1038-4fb1-beda-1e9f86ac5425,
公園北,ja-Hrkt,こうえんきた,stop_name,406a0604-1038-4fb1-beda-1e9f86ac5425,
本通り,ja,本通り,stop_name,cd2ec5da-0600-4e05-909f-d581a2aa2109,
本通り,ja-Hrkt,ほんどおり,stop_name,cd2ec5da-0600-4e05-909f-d581a2aa2109,
みくまり峡入口,ja,みくまり峡入口,stop_name,5795934c-c3f3-485a-895b-8dbc9078240b,
みくまり峡入口,ja-Hrkt,みくまりきょういりぐち,stop_name,5795934c-c3f3-485a-895b-8dbc9078240b,
西区役所前,ja,西区役所前,stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
西区役所前,ja-Hrkt,にしくやくしょまえ,stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
西区役所前,en,Nishi Kuyakusho-mae (Nishi Ward Office),stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
西区役所前,ko,니시 구청,stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
西区役所前,zh-ch,西区政府前,stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
西区役所前,zh-tw,西區政府前,stop_name,cb5ec2d9-7616-4c3f-979c-359f44704585,
井口台パークタウン,ja,井口台パークタウン,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
井口台パークタウン,ja-Hrkt,いのくちだいぱーくたうん,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
井口台パークタウン,en,Inokuchidai Park Town,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
井口台パークタウン,ko,이노쿠치다이 파크타운,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
井口台パークタウン,zh-ch,井口台Park Town,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
井口台パークタウン,zh-tw,井口臺Park Town,stop_name,86f8cc61-cd0f-4f01-86f3-c5a1a0b2cc01,
市立大学前,ja,市立大学前,stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
市立大学前,ja-Hrkt,しりつだいがくまえ,stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
市立大学前,en,Shiritsu Daigaku-mae (Hiroshima City Univ.),stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
市立大学前,ko,시립대학,stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
市立大学前,zh-ch,市立大学前,stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
市立大学前,zh-tw,市立大學前,stop_name,465a81a3-9b4e-40aa-9741-5640e54d7d5c,
町屋記念碑前,ja,町屋記念碑前,stop_name,b252b4e9-f76c-4cc6-bdbb-566b3ad0a5f4,
町屋記念碑前,ja-Hrkt,まちやきねんひまえ,stop_name,b252b4e9-f76c-4cc6-bdbb-566b3ad0a5f4,
鈴が台,ja,鈴が台,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
鈴が台,ja-Hrkt,すずがだい,stop_name,93630612-0e37-4cc0-9a06-a51f7359bef3,
高取,ja,高取,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,ja-Hrkt,たかとり,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,en,Takatori,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,ko,다카토리,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,zh-ch,高取,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
高取,zh-tw,高取,stop_name,27ed2362-5178-464b-b91f-229eeee413e5,
古江,ja,古江,stop_name,cf16cfc0-222a-4b2a-be8c-e325dce3b72a,
古江,ja-Hrkt,ふるえ,stop_name,cf16cfc0-222a-4b2a-be8c-e325dce3b72a,
日赤病院前,ja,日赤病院前,stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
日赤病院前,ja-Hrkt,にっせきびょういんまえ,stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
日赤病院前,en,Nisseki Byoin-mae (Red Cross Hospital),stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
日赤病院前,ko,닛세키보인 마에,stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
日赤病院前,zh-ch,日赤医院前,stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
日赤病院前,zh-tw,日赤醫院前,stop_name,0d4233e1-d12d-495d-a032-584a57d8e07f,
熊野消防署前,ja,熊野消防署前,stop_name,c6aa488b-e1e4-4b3d-9bcb-334dff30180e,
熊野消防署前,ja-Hrkt,くまのしょうぼうしょまえ,stop_name,c6aa488b-e1e4-4b3d-9bcb-334dff30180e,
中下根,ja,中下根,stop_name,bf3d6164-f62a-4216-b801-7ad38dd55be7,
中下根,ja-Hrkt,なかしもね,stop_name,bf3d6164-f62a-4216-b801-7ad38dd55be7,
千足,ja,千足,stop_name,85d83376-4dc2-4639-827a-47efe41965a9,
千足,ja-Hrkt,せんぞく,stop_name,85d83376-4dc2-4639-827a-47efe41965a9,
天神上,ja,天神上,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
天神上,ja-Hrkt,てんじんかみ,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
天神上,en,Tenjin-kami,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
天神上,ko,덴진 카미,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
天神上,zh-ch,天神上,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
天神上,zh-tw,天神上,stop_name,6c7127c5-7568-45c5-aff4-b1bd29ccc4d0,
千代田,ja,千代田,stop_name,9acef570-b8ab-48b5-92a2-213d16b8f3d2,
千代田,ja-Hrkt,ちよだ,stop_name,9acef570-b8ab-48b5-92a2-213d16b8f3d2,
下萩原,ja,下萩原,stop_name,e4067e02-dada-4704-b7b0-3e3e2cfd6db2,
下萩原,ja-Hrkt,しもはぎはら,stop_name,e4067e02-dada-4704-b7b0-3e3e2cfd6db2,
広島駅新幹線口,ja,広島駅新幹線口,stop_name,040c47b2-9f0d-4968-8d73-9edb1a5a2ff0,
広島駅新幹線口,ja-Hrkt,ひろしまえきしんかんせんぐち,stop_name,040c47b2-9f0d-4968-8d73-9edb1a5a2ff0,
あさひが丘中,ja,あさひが丘中,stop_name,f8dec707-8dea-41cd-aa28-36b3ce4e581b,
あさひが丘中,ja-Hrkt,あさひがおかなか,stop_name,f8dec707-8dea-41cd-aa28-36b3ce4e581b,
中通１丁目,ja,中通１丁目,stop_name,822ef1ee-3517-4c58-8325-439e25e35114,
中通１丁目,ja-Hrkt,なかどおりいっちょうめ,stop_name,822ef1ee-3517-4c58-8325-439e25e35114,
加古町,en,Kakomachi,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,ko,가코마치,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,zh-ch,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
加古町,zh-tw,加古町,stop_name,8ec9839e-6f38-45a8-a7a9-421e620e33ca,
勝田,en,Katsuta,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,ko,가쓰타,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,zh-ch,胜田,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
勝田,zh-tw,勝田,stop_name,d3e98fe5-4849-4d92-a0c6-7421bedf3d49,
八木小学校前,ja,八木小学校前,stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
八木小学校前,ja-Hrkt,やぎしょうがっこうまえ,stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
八木小学校前,en,Yagi Shogakko-mae (Yagi Elementary School),stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
八木小学校前,ko,야기 초등학교,stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
八木小学校前,zh-ch,八木小学,stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
八木小学校前,zh-tw,八木小學,stop_name,7a5f35c4-551b-4de4-bec7-25f31c7c3b60,
マツダスタジアム前,ja,マツダスタジアム前,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
マツダスタジアム前,ja-Hrkt,まつだすたじあむまえ,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
マツダスタジアム前,en,MAZDA Zoom-Zoom STADIUM Hiroshima,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
マツダスタジアム前,ko,마쓰다 스타디움 마에,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
マツダスタジアム前,zh-ch,马自达体育场前,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
マツダスタジアム前,zh-tw,馬自達體育場前,stop_name,9aa86875-196e-43db-867c-5678c42648aa,
新白島駅,ja,新白島駅,stop_name,d0aeb96c-8ad6-44b5-a49b-382846921d15,
新白島駅,ja-Hrkt,しんはくしまえき,stop_name,d0aeb96c-8ad6-44b5-a49b-382846921d15,
熊野消防署前,en,Kumano Shobosho-mae (Kumano Fire Station),stop_name,0a3c456c-0b69-483a-aa9f-198876936923,
熊野消防署前,ko,구마노 소방서,stop_name,0a3c456c-0b69-483a-aa9f-198876936923,
熊野消防署前,zh-ch,熊野消防署前,stop_name,0a3c456c-0b69-483a-aa9f-198876936923,
熊野消防署前,zh-tw,熊野消防署前,stop_name,0a3c456c-0b69-483a-aa9f-198876936923,
伴南小学校,ja,伴南小学校,stop_name,4baf7c00-34fa-4954-9075-bc1c19802b29,
伴南小学校,ja-Hrkt,ともみなみしょうがっこう,stop_name,4baf7c00-34fa-4954-9075-bc1c19802b29,
吉木口,ja,吉木口,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
吉木口,ja-Hrkt,よしきぐち,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
吉木口,en,Yoshiki-guchi,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
吉木口,ko,요시키 구치,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
吉木口,zh-ch,吉木口,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
吉木口,zh-tw,吉木口,stop_name,b4c47fad-0f36-4f68-9406-6ca77be86644,
高宮,ja,高宮,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,ja-Hrkt,たかみやこうそくよう,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,en,Takamiya,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,ko,다카미야,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,zh-ch,高宫,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
高宮,zh-tw,高宮,stop_name,876ce12b-37a9-4b68-ad85-dc0cc8adb350,
東雲二丁目,ja,東雲二丁目,stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
東雲二丁目,ja-Hrkt,しののめにちょうめ,stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
東雲二丁目,en,Shinonome-nichome (Shinonome 2),stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
東雲二丁目,ko,시노노메 2초메,stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
東雲二丁目,zh-ch,东云二丁目,stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
東雲二丁目,zh-tw,東雲二丁目,stop_name,3936da5a-7eba-4e36-8e3b-83bde7e9f0c5,
ゆめタウン廿日市,ja,ゆめタウン廿日市,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
ゆめタウン廿日市,ja-Hrkt,ゆめたうんはつかいち,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
ゆめタウン廿日市,en,Youme Town Hatsukaichi,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
ゆめタウン廿日市,ko,유메타운 하쓰카이치,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
ゆめタウン廿日市,zh-ch,Youme Town廿日市,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
ゆめタウン廿日市,zh-tw,Youme Town廿日市,stop_name,a4b61795-aea5-41dd-82fc-72a498da4d34,
白石,ja,白石,stop_name,21874511-c65b-4779-b862-a741f7dd83be,
白石,ja-Hrkt,しらいし,stop_name,21874511-c65b-4779-b862-a741f7dd83be,
大古谷,ja,大古谷,stop_name,227253e5-bd69-45db-9f24-89d5ee3b3f35,
大古谷,ja-Hrkt,おおこや,stop_name,227253e5-bd69-45db-9f24-89d5ee3b3f35,
音戸渡船口,ja,音戸渡船口,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
音戸渡船口,ja-Hrkt,おんどとせんぐち,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
音戸渡船口,en,Ondo Tosen-guchi,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
音戸渡船口,ko,온도 토센 구치,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
音戸渡船口,zh-ch,音户渡船口,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
音戸渡船口,zh-tw,音戶渡船口,stop_name,093f32b4-6e10-40c2-bc11-73556fcd7da7,
橋詰橋,en,Hashizumebashi,stop_name,9712b25f-4da5-4e0f-80e5-341790610187,
橋詰橋,ko,하시즈메바시,stop_name,9712b25f-4da5-4e0f-80e5-341790610187,
橋詰橋,zh-ch,桥诘桥,stop_name,9712b25f-4da5-4e0f-80e5-341790610187,
橋詰橋,zh-tw,橋詰橋,stop_name,9712b25f-4da5-4e0f-80e5-341790610187,
魚切下,ja,魚切下,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,ja-Hrkt,うおきりしも,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,en,Uokiri-shimo,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,ko,우오키리 시모,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,zh-ch,鱼切下,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
魚切下,zh-tw,魚切下,stop_name,eefa98c9-0a1c-41c4-b509-79229baea7e0,
八幡学校,ja,八幡学校,stop_name,c3b5d7ff-8440-4d74-be50-d44bed50f81c,
